studio,course,attendance list,current_date,class_date,is_holiday,is_holiday_week,maxnr,waiting list,warteliste_length
Nk,Mo 18:00,"[""nk_member_078"",""nk_member_049"",""nk_member_073"",""nk_member_038"",""nk_member_018"",""nk_member_068"",""nk_member_061"",""nk_member_074"",""nk_member_075"",""nk_member_033"",""nk_member_065"",""nk_member_013"",""nk_member_016"",""nk_member_069""]",2026-01-12 06:00:00,2026-01-12,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_038"",""nk_member_036"",""nk_member_052"",""nk_member_014"",""nk_member_042"",""nk_member_004""]",2026-01-12 18:00:00,2026-01-19,false,false,14.0,"[""nk_member_069""]",1
Nk,Mo 18:00,"[""nk_member_038"",""nk_member_036"",""nk_member_052"",""nk_member_014"",""nk_member_042"",""nk_member_026"",""nk_member_055"",""nk_member_004""]",2026-01-15 18:00:00,2026-01-19,false,false,14.0,"[""nk_member_069""]",1
Nk,Mo 18:00,"[""nk_member_038"",""nk_member_036"",""nk_member_052"",""nk_member_014"",""nk_member_042"",""nk_member_026"",""nk_member_055"",""nk_member_066"",""nk_member_004""]",2026-01-17 18:00:00,2026-01-19,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_038"",""nk_member_036"",""nk_member_052"",""nk_member_014"",""nk_member_042"",""nk_member_026"",""nk_member_055"",""nk_member_066"",""nk_member_043"",""nk_member_035""]",2026-01-18 18:00:00,2026-01-19,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_038"",""nk_member_036"",""nk_member_052"",""nk_member_014"",""nk_member_042"",""nk_member_026"",""nk_member_055"",""nk_member_066"",""nk_member_043"",""nk_member_035"",""nk_member_045""]",2026-01-19 06:00:00,2026-01-19,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_038"",""nk_member_036"",""nk_member_052"",""nk_member_014"",""nk_member_042"",""nk_member_026"",""nk_member_055"",""nk_member_066"",""nk_member_043"",""nk_member_035"",""nk_member_045"",""nk_member_068"",""nk_member_071""]",2026-01-19 12:00:00,2026-01-19,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_038"",""nk_member_036"",""nk_member_052"",""nk_member_014"",""nk_member_042"",""nk_member_026"",""nk_member_055"",""nk_member_066"",""nk_member_043"",""nk_member_035"",""nk_member_045"",""nk_member_068"",""nk_member_071"",""nk_member_016""]",2026-01-19 18:00:00,2026-01-19,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_061"",""nk_member_073"",""nk_member_020"",""nk_member_058"",""nk_member_033"",""nk_member_032""]",2026-01-19 18:00:00,2026-01-26,false,false,14.0,"[""nk_member_043""]",1
Nk,Mo 18:00,"[""nk_member_061"",""nk_member_073"",""nk_member_020"",""nk_member_058"",""nk_member_033"",""nk_member_072"",""nk_member_077"",""nk_member_032""]",2026-01-21 06:00:00,2026-01-26,false,false,14.0,"[""nk_member_043""]",1
Nk,Mo 18:00,"[""nk_member_061"",""nk_member_073"",""nk_member_020"",""nk_member_058"",""nk_member_033"",""nk_member_072"",""nk_member_077"",""nk_member_038"",""nk_member_037"",""nk_member_079""]",2026-01-24 18:00:00,2026-01-26,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_061"",""nk_member_073"",""nk_member_020"",""nk_member_058"",""nk_member_033"",""nk_member_072"",""nk_member_077"",""nk_member_038"",""nk_member_037"",""nk_member_079"",""nk_member_025"",""nk_member_053""]",2026-01-25 18:00:00,2026-01-26,false,false,14.0,"[""nk_member_016""]",1
Nk,Mo 18:00,"[""nk_member_061"",""nk_member_073"",""nk_member_020"",""nk_member_058"",""nk_member_033"",""nk_member_072"",""nk_member_077"",""nk_member_038"",""nk_member_037"",""nk_member_079"",""nk_member_025"",""nk_member_053"",""nk_member_046"",""nk_member_019""]",2026-01-26 06:00:00,2026-01-26,false,false,14.0,"[""nk_member_016"",""nk_member_066""]",2
Nk,Mo 18:00,"[""nk_member_042"",""nk_member_054"",""nk_member_030"",""nk_member_049"",""nk_member_036"",""nk_member_044""]",2026-01-28 06:00:00,2026-02-02,false,false,14.0,"[""nk_member_028""]",1
Nk,Mo 18:00,"[""nk_member_042"",""nk_member_054"",""nk_member_030"",""nk_member_049"",""nk_member_036"",""nk_member_022"",""nk_member_057"",""nk_member_044""]",2026-01-29 18:00:00,2026-02-02,false,false,14.0,"[""nk_member_028""]",1
Nk,Mo 18:00,"[""nk_member_042"",""nk_member_054"",""nk_member_030"",""nk_member_049"",""nk_member_036"",""nk_member_022"",""nk_member_057"",""nk_member_069"",""nk_member_026"",""nk_member_044""]",2026-01-31 18:00:00,2026-02-02,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_042"",""nk_member_054"",""nk_member_030"",""nk_member_049"",""nk_member_036"",""nk_member_022"",""nk_member_057"",""nk_member_069"",""nk_member_026"",""nk_member_015"",""nk_member_025""]",2026-02-01 18:00:00,2026-02-02,false,false,14.0,"[""nk_member_018"",""nk_member_035""]",2
Nk,Mo 18:00,"[""nk_member_042"",""nk_member_054"",""nk_member_030"",""nk_member_049"",""nk_member_036"",""nk_member_022"",""nk_member_057"",""nk_member_069"",""nk_member_026"",""nk_member_015"",""nk_member_025"",""nk_member_061"",""nk_member_071""]",2026-02-02 06:00:00,2026-02-02,false,false,14.0,"[""nk_member_018"",""nk_member_035"",""nk_member_008""]",3
Nk,Mo 18:00,"[""nk_member_042"",""nk_member_054"",""nk_member_030"",""nk_member_049"",""nk_member_036"",""nk_member_022"",""nk_member_057"",""nk_member_069"",""nk_member_026"",""nk_member_015"",""nk_member_025"",""nk_member_061"",""nk_member_071"",""nk_member_034""]",2026-02-02 12:00:00,2026-02-02,false,false,14.0,"[""nk_member_018"",""nk_member_035"",""nk_member_008"",""nk_member_072""]",4
Nk,Mo 18:00,"[""nk_member_002"",""nk_member_059"",""nk_member_056"",""nk_member_013"",""nk_member_045"",""nk_member_027""]",2026-02-02 18:00:00,2026-02-09,false,false,14.0,"[""nk_member_077""]",1
Nk,Mo 18:00,"[""nk_member_002"",""nk_member_059"",""nk_member_056"",""nk_member_013"",""nk_member_045"",""nk_member_064"",""nk_member_072"",""nk_member_027""]",2026-02-05 18:00:00,2026-02-09,false,false,14.0,"[""nk_member_077""]",1
Nk,Mo 18:00,"[""nk_member_002"",""nk_member_059"",""nk_member_056"",""nk_member_013"",""nk_member_045"",""nk_member_064"",""nk_member_072"",""nk_member_078"",""nk_member_009"",""nk_member_001""]",2026-02-06 18:00:00,2026-02-09,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_002"",""nk_member_059"",""nk_member_056"",""nk_member_013"",""nk_member_045"",""nk_member_064"",""nk_member_072"",""nk_member_078"",""nk_member_009"",""nk_member_001"",""nk_member_053"",""nk_member_029""]",2026-02-07 18:00:00,2026-02-09,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_002"",""nk_member_059"",""nk_member_056"",""nk_member_013"",""nk_member_045"",""nk_member_064"",""nk_member_072"",""nk_member_078"",""nk_member_009"",""nk_member_001"",""nk_member_053"",""nk_member_029"",""nk_member_074"",""nk_member_076""]",2026-02-08 18:00:00,2026-02-09,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_062"",""nk_member_044"",""nk_member_053"",""nk_member_037"",""nk_member_068"",""nk_member_070""]",2026-02-09 18:00:00,2026-02-16,false,true,14.0,"[""nk_member_034""]",1
Nk,Mo 18:00,"[""nk_member_062"",""nk_member_044"",""nk_member_053"",""nk_member_037"",""nk_member_068"",""nk_member_013"",""nk_member_070""]",2026-02-11 06:00:00,2026-02-16,false,true,14.0,"[""nk_member_034""]",1
Nk,Mo 18:00,"[""nk_member_062"",""nk_member_044"",""nk_member_053"",""nk_member_037"",""nk_member_068"",""nk_member_013"",""nk_member_035"",""nk_member_079"",""nk_member_070""]",2026-02-12 18:00:00,2026-02-16,false,true,14.0,[],0
Nk,Mo 18:00,"[""nk_member_062"",""nk_member_044"",""nk_member_053"",""nk_member_037"",""nk_member_068"",""nk_member_013"",""nk_member_035"",""nk_member_079"",""nk_member_050"",""nk_member_009""]",2026-02-13 18:00:00,2026-02-16,false,true,14.0,[],0
Nk,Mo 18:00,"[""nk_member_062"",""nk_member_044"",""nk_member_053"",""nk_member_037"",""nk_member_068"",""nk_member_013"",""nk_member_035"",""nk_member_079"",""nk_member_050"",""nk_member_009"",""nk_member_028"",""nk_member_022""]",2026-02-15 18:00:00,2026-02-16,false,true,14.0,[],0
Nk,Mo 18:00,"[""nk_member_062"",""nk_member_044"",""nk_member_053"",""nk_member_037"",""nk_member_068"",""nk_member_013"",""nk_member_035"",""nk_member_079"",""nk_member_050"",""nk_member_009"",""nk_member_028"",""nk_member_022"",""nk_member_056""]",2026-02-16 06:00:00,2026-02-16,false,true,14.0,[],0
Nk,Mo 18:00,"[""nk_member_054"",""nk_member_031"",""nk_member_070"",""nk_member_007"",""nk_member_055"",""nk_member_002""]",2026-02-16 18:00:00,2026-02-23,false,false,14.0,"[""nk_member_078""]",1
Nk,Mo 18:00,"[""nk_member_054"",""nk_member_031"",""nk_member_070"",""nk_member_007"",""nk_member_055"",""nk_member_003"",""nk_member_075"",""nk_member_002""]",2026-02-18 06:00:00,2026-02-23,false,false,14.0,"[""nk_member_078""]",1
Nk,Mo 18:00,"[""nk_member_054"",""nk_member_031"",""nk_member_070"",""nk_member_007"",""nk_member_055"",""nk_member_003"",""nk_member_075"",""nk_member_032"",""nk_member_002""]",2026-02-19 18:00:00,2026-02-23,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_054"",""nk_member_031"",""nk_member_070"",""nk_member_007"",""nk_member_055"",""nk_member_003"",""nk_member_075"",""nk_member_032"",""nk_member_045"",""nk_member_064""]",2026-02-20 18:00:00,2026-02-23,false,false,14.0,"[""nk_member_048""]",1
Nk,Mo 18:00,"[""nk_member_054"",""nk_member_031"",""nk_member_070"",""nk_member_007"",""nk_member_055"",""nk_member_003"",""nk_member_075"",""nk_member_032"",""nk_member_045"",""nk_member_064"",""nk_member_063""]",2026-02-21 18:00:00,2026-02-23,false,false,14.0,"[""nk_member_048""]",1
Nk,Mo 18:00,"[""nk_member_054"",""nk_member_031"",""nk_member_070"",""nk_member_007"",""nk_member_055"",""nk_member_003"",""nk_member_075"",""nk_member_032"",""nk_member_045"",""nk_member_064"",""nk_member_063"",""nk_member_009"",""nk_member_074""]",2026-02-22 18:00:00,2026-02-23,false,false,14.0,"[""nk_member_048"",""nk_member_017""]",2
Nk,Mo 18:00,"[""nk_member_054"",""nk_member_031"",""nk_member_070"",""nk_member_007"",""nk_member_055"",""nk_member_003"",""nk_member_075"",""nk_member_032"",""nk_member_045"",""nk_member_064"",""nk_member_063"",""nk_member_009"",""nk_member_074"",""nk_member_067""]",2026-02-23 06:00:00,2026-02-23,false,false,14.0,"[""nk_member_048"",""nk_member_017"",""nk_member_042""]",3
Nk,Mo 18:00,"[""nk_member_059"",""nk_member_038"",""nk_member_029"",""nk_member_002"",""nk_member_022"",""nk_member_072""]",2026-02-23 18:00:00,2026-03-02,false,false,14.0,"[""nk_member_076""]",1
Nk,Mo 18:00,"[""nk_member_059"",""nk_member_038"",""nk_member_029"",""nk_member_002"",""nk_member_022"",""nk_member_028"",""nk_member_006"",""nk_member_072""]",2026-02-25 06:00:00,2026-03-02,false,false,14.0,"[""nk_member_076""]",1
Nk,Mo 18:00,"[""nk_member_059"",""nk_member_038"",""nk_member_029"",""nk_member_002"",""nk_member_022"",""nk_member_028"",""nk_member_006"",""nk_member_001"",""nk_member_064"",""nk_member_027""]",2026-02-27 18:00:00,2026-03-02,false,false,14.0,"[""nk_member_043""]",1
Nk,Mo 18:00,"[""nk_member_059"",""nk_member_038"",""nk_member_029"",""nk_member_002"",""nk_member_022"",""nk_member_028"",""nk_member_006"",""nk_member_001"",""nk_member_064"",""nk_member_027"",""nk_member_031"",""nk_member_060""]",2026-02-28 18:00:00,2026-03-02,false,false,14.0,"[""nk_member_043"",""nk_member_020""]",2
Nk,Mo 18:00,"[""nk_member_059"",""nk_member_038"",""nk_member_029"",""nk_member_002"",""nk_member_022"",""nk_member_028"",""nk_member_006"",""nk_member_001"",""nk_member_064"",""nk_member_027"",""nk_member_031"",""nk_member_060"",""nk_member_078"",""nk_member_069""]",2026-03-02 06:00:00,2026-03-02,false,false,14.0,"[""nk_member_043"",""nk_member_020"",""nk_member_063"",""nk_member_005""]",4
Nk,Mo 18:00,"[""nk_member_017"",""nk_member_068"",""nk_member_035"",""nk_member_031"",""nk_member_050"",""nk_member_022""]",2026-03-02 18:00:00,2026-03-09,false,false,14.0,"[""nk_member_058""]",1
Nk,Mo 18:00,"[""nk_member_017"",""nk_member_068"",""nk_member_035"",""nk_member_031"",""nk_member_050"",""nk_member_028"",""nk_member_018"",""nk_member_022""]",2026-03-04 06:00:00,2026-03-09,false,false,14.0,"[""nk_member_058""]",1
Nk,Mo 18:00,"[""nk_member_017"",""nk_member_068"",""nk_member_035"",""nk_member_031"",""nk_member_050"",""nk_member_028"",""nk_member_018"",""nk_member_027"",""nk_member_062"",""nk_member_015""]",2026-03-05 18:00:00,2026-03-09,false,false,14.0,"[""nk_member_044""]",1
Nk,Mo 18:00,"[""nk_member_017"",""nk_member_068"",""nk_member_035"",""nk_member_031"",""nk_member_050"",""nk_member_028"",""nk_member_018"",""nk_member_027"",""nk_member_062"",""nk_member_015"",""nk_member_003"",""nk_member_069""]",2026-03-08 18:00:00,2026-03-09,false,false,14.0,"[""nk_member_044"",""nk_member_057""]",2
Nk,Mo 18:00,"[""nk_member_017"",""nk_member_068"",""nk_member_035"",""nk_member_031"",""nk_member_050"",""nk_member_028"",""nk_member_018"",""nk_member_027"",""nk_member_062"",""nk_member_015"",""nk_member_003"",""nk_member_069"",""nk_member_037"",""nk_member_047""]",2026-03-09 12:00:00,2026-03-09,false,false,14.0,"[""nk_member_044"",""nk_member_057"",""nk_member_033"",""nk_member_052""]",4
Nk,Mo 18:00,"[""nk_member_030"",""nk_member_078"",""nk_member_029"",""nk_member_063"",""nk_member_055"",""nk_member_041""]",2026-03-11 06:00:00,2026-03-16,false,false,14.0,"[""nk_member_057""]",1
Nk,Mo 18:00,"[""nk_member_030"",""nk_member_078"",""nk_member_029"",""nk_member_063"",""nk_member_055"",""nk_member_068"",""nk_member_044"",""nk_member_041""]",2026-03-12 18:00:00,2026-03-16,false,false,14.0,"[""nk_member_057""]",1
Nk,Mo 18:00,"[""nk_member_030"",""nk_member_078"",""nk_member_029"",""nk_member_063"",""nk_member_055"",""nk_member_068"",""nk_member_044"",""nk_member_051"",""nk_member_031"",""nk_member_005""]",2026-03-13 18:00:00,2026-03-16,false,false,14.0,"[""nk_member_009""]",1
Nk,Mo 18:00,"[""nk_member_030"",""nk_member_078"",""nk_member_029"",""nk_member_063"",""nk_member_055"",""nk_member_068"",""nk_member_044"",""nk_member_051"",""nk_member_031"",""nk_member_005"",""nk_member_036"",""nk_member_049""]",2026-03-16 06:00:00,2026-03-16,false,false,14.0,"[""nk_member_009"",""nk_member_016""]",2
Nk,Mo 18:00,"[""nk_member_030"",""nk_member_078"",""nk_member_029"",""nk_member_063"",""nk_member_055"",""nk_member_068"",""nk_member_044"",""nk_member_051"",""nk_member_031"",""nk_member_005"",""nk_member_036"",""nk_member_049"",""nk_member_039""]",2026-03-16 12:00:00,2026-03-16,false,false,14.0,"[""nk_member_009"",""nk_member_016"",""nk_member_058""]",3
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_028"",""nk_member_067"",""nk_member_073"",""nk_member_080"",""nk_member_034""]",2026-03-16 18:00:00,2026-03-23,false,false,14.0,"[""nk_member_065""]",1
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_028"",""nk_member_067"",""nk_member_073"",""nk_member_080"",""nk_member_055"",""nk_member_061"",""nk_member_034""]",2026-03-18 06:00:00,2026-03-23,false,false,14.0,"[""nk_member_065""]",1
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_028"",""nk_member_067"",""nk_member_073"",""nk_member_080"",""nk_member_055"",""nk_member_061"",""nk_member_003"",""nk_member_034""]",2026-03-19 18:00:00,2026-03-23,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_028"",""nk_member_067"",""nk_member_073"",""nk_member_080"",""nk_member_055"",""nk_member_061"",""nk_member_003"",""nk_member_045"",""nk_member_062""]",2026-03-20 18:00:00,2026-03-23,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_028"",""nk_member_067"",""nk_member_073"",""nk_member_080"",""nk_member_055"",""nk_member_061"",""nk_member_003"",""nk_member_045"",""nk_member_062"",""nk_member_051""]",2026-03-22 18:00:00,2026-03-23,false,false,14.0,"[""nk_member_022""]",1
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_028"",""nk_member_067"",""nk_member_073"",""nk_member_080"",""nk_member_055"",""nk_member_061"",""nk_member_003"",""nk_member_045"",""nk_member_062"",""nk_member_051"",""nk_member_052"",""nk_member_013""]",2026-03-23 06:00:00,2026-03-23,false,false,14.0,"[""nk_member_022""]",1
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_028"",""nk_member_067"",""nk_member_073"",""nk_member_080"",""nk_member_055"",""nk_member_061"",""nk_member_003"",""nk_member_045"",""nk_member_062"",""nk_member_051"",""nk_member_052"",""nk_member_013"",""nk_member_016""]",2026-03-23 12:00:00,2026-03-23,false,false,14.0,"[""nk_member_022"",""nk_member_050""]",2
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_005"",""nk_member_060"",""nk_member_007"",""nk_member_054"",""nk_member_032""]",2026-03-26 18:00:00,2026-03-30,false,true,14.0,"[""nk_member_024""]",1
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_005"",""nk_member_060"",""nk_member_007"",""nk_member_054"",""nk_member_053"",""nk_member_047"",""nk_member_032""]",2026-03-27 18:00:00,2026-03-30,false,true,14.0,"[""nk_member_024""]",1
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_005"",""nk_member_060"",""nk_member_007"",""nk_member_054"",""nk_member_053"",""nk_member_047"",""nk_member_051"",""nk_member_078"",""nk_member_032""]",2026-03-28 18:00:00,2026-03-30,false,true,14.0,[],0
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_005"",""nk_member_060"",""nk_member_007"",""nk_member_054"",""nk_member_053"",""nk_member_047"",""nk_member_051"",""nk_member_078"",""nk_member_029"",""nk_member_004""]",2026-03-29 18:00:00,2026-03-30,false,true,14.0,[],0
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_005"",""nk_member_060"",""nk_member_007"",""nk_member_054"",""nk_member_053"",""nk_member_047"",""nk_member_051"",""nk_member_078"",""nk_member_029"",""nk_member_004"",""nk_member_028"",""nk_member_073""]",2026-03-30 12:00:00,2026-03-30,false,true,14.0,[],0
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_005"",""nk_member_060"",""nk_member_007"",""nk_member_054"",""nk_member_053"",""nk_member_047"",""nk_member_051"",""nk_member_078"",""nk_member_029"",""nk_member_004"",""nk_member_028"",""nk_member_073"",""nk_member_031""]",2026-03-30 20:00:00,2026-03-30,false,true,14.0,[],0
Nk,Mo 18:00,"[""nk_member_050"",""nk_member_022"",""nk_member_046"",""nk_member_007"",""nk_member_013"",""nk_member_023""]",2026-03-30 18:00:00,2026-04-06,false,false,14.0,"[""nk_member_006""]",1
Nk,Mo 18:00,"[""nk_member_050"",""nk_member_022"",""nk_member_046"",""nk_member_007"",""nk_member_013"",""nk_member_062"",""nk_member_059"",""nk_member_023""]",2026-04-01 06:00:00,2026-04-06,false,false,14.0,"[""nk_member_006""]",1
Nk,Mo 18:00,"[""nk_member_050"",""nk_member_022"",""nk_member_046"",""nk_member_007"",""nk_member_013"",""nk_member_062"",""nk_member_059"",""nk_member_032"",""nk_member_028"",""nk_member_023""]",2026-04-02 18:00:00,2026-04-06,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_050"",""nk_member_022"",""nk_member_046"",""nk_member_007"",""nk_member_013"",""nk_member_062"",""nk_member_059"",""nk_member_032"",""nk_member_028"",""nk_member_020"",""nk_member_040""]",2026-04-04 18:00:00,2026-04-06,false,false,14.0,"[""nk_member_054"",""nk_member_057""]",2
Nk,Mo 18:00,"[""nk_member_050"",""nk_member_022"",""nk_member_046"",""nk_member_007"",""nk_member_013"",""nk_member_062"",""nk_member_059"",""nk_member_032"",""nk_member_028"",""nk_member_020"",""nk_member_040"",""nk_member_041"",""nk_member_018""]",2026-04-05 18:00:00,2026-04-06,false,false,14.0,"[""nk_member_054"",""nk_member_057"",""nk_member_069""]",3
Nk,Mo 18:00,"[""nk_member_050"",""nk_member_022"",""nk_member_046"",""nk_member_007"",""nk_member_013"",""nk_member_062"",""nk_member_059"",""nk_member_032"",""nk_member_028"",""nk_member_020"",""nk_member_040"",""nk_member_041"",""nk_member_018"",""nk_member_015""]",2026-04-06 12:00:00,2026-04-06,false,false,14.0,"[""nk_member_054"",""nk_member_057"",""nk_member_069"",""nk_member_048""]",4
Nk,Mo 18:00,"[""nk_member_003"",""nk_member_001"",""nk_member_055"",""nk_member_039"",""nk_member_079"",""nk_member_006""]",2026-04-06 18:00:00,2026-04-13,false,false,14.0,"[""nk_member_015""]",1
Nk,Mo 18:00,"[""nk_member_003"",""nk_member_001"",""nk_member_055"",""nk_member_039"",""nk_member_079"",""nk_member_040"",""nk_member_071"",""nk_member_006""]",2026-04-08 06:00:00,2026-04-13,false,false,14.0,"[""nk_member_015""]",1
Nk,Mo 18:00,"[""nk_member_003"",""nk_member_001"",""nk_member_055"",""nk_member_039"",""nk_member_079"",""nk_member_040"",""nk_member_071"",""nk_member_027"",""nk_member_037"",""nk_member_049""]",2026-04-10 18:00:00,2026-04-13,false,false,14.0,"[""nk_member_011""]",1
Nk,Mo 18:00,"[""nk_member_003"",""nk_member_001"",""nk_member_055"",""nk_member_039"",""nk_member_079"",""nk_member_040"",""nk_member_071"",""nk_member_027"",""nk_member_037"",""nk_member_049"",""nk_member_068"",""nk_member_069""]",2026-04-11 18:00:00,2026-04-13,false,false,14.0,"[""nk_member_011"",""nk_member_075""]",2
Nk,Mo 18:00,"[""nk_member_003"",""nk_member_001"",""nk_member_055"",""nk_member_039"",""nk_member_079"",""nk_member_040"",""nk_member_071"",""nk_member_027"",""nk_member_037"",""nk_member_049"",""nk_member_068"",""nk_member_069"",""nk_member_030"",""nk_member_066""]",2026-04-13 12:00:00,2026-04-13,false,false,14.0,"[""nk_member_011""]",1
Nk,Mo 18:00,"[""nk_member_035"",""nk_member_055"",""nk_member_064"",""nk_member_021"",""nk_member_026"",""nk_member_073""]",2026-04-13 18:00:00,2026-04-20,false,false,14.0,"[""nk_member_018""]",1
Nk,Mo 18:00,"[""nk_member_035"",""nk_member_055"",""nk_member_064"",""nk_member_021"",""nk_member_026"",""nk_member_077"",""nk_member_024"",""nk_member_073""]",2026-04-15 06:00:00,2026-04-20,false,false,14.0,"[""nk_member_018""]",1
Nk,Mo 18:00,"[""nk_member_035"",""nk_member_055"",""nk_member_064"",""nk_member_021"",""nk_member_026"",""nk_member_077"",""nk_member_024"",""nk_member_069"",""nk_member_073""]",2026-04-16 18:00:00,2026-04-20,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_035"",""nk_member_055"",""nk_member_064"",""nk_member_021"",""nk_member_026"",""nk_member_077"",""nk_member_024"",""nk_member_069"",""nk_member_039"",""nk_member_080""]",2026-04-18 18:00:00,2026-04-20,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_035"",""nk_member_055"",""nk_member_064"",""nk_member_021"",""nk_member_026"",""nk_member_077"",""nk_member_024"",""nk_member_069"",""nk_member_039"",""nk_member_080"",""nk_member_060""]",2026-04-19 18:00:00,2026-04-20,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_035"",""nk_member_055"",""nk_member_064"",""nk_member_021"",""nk_member_026"",""nk_member_077"",""nk_member_024"",""nk_member_069"",""nk_member_039"",""nk_member_080"",""nk_member_060"",""nk_member_059"",""nk_member_001""]",2026-04-20 06:00:00,2026-04-20,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_035"",""nk_member_055"",""nk_member_064"",""nk_member_021"",""nk_member_026"",""nk_member_077"",""nk_member_024"",""nk_member_069"",""nk_member_039"",""nk_member_080"",""nk_member_060"",""nk_member_059"",""nk_member_001"",""nk_member_011""]",2026-04-20 12:00:00,2026-04-20,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_072"",""nk_member_030"",""nk_member_054"",""nk_member_079"",""nk_member_067"",""nk_member_002""]",2026-04-20 18:00:00,2026-04-27,false,true,14.0,"[""nk_member_010""]",1
Nk,Mo 18:00,"[""nk_member_072"",""nk_member_030"",""nk_member_054"",""nk_member_079"",""nk_member_067"",""nk_member_028"",""nk_member_070"",""nk_member_002""]",2026-04-24 18:00:00,2026-04-27,false,true,14.0,"[""nk_member_010""]",1
Nk,Mo 18:00,"[""nk_member_072"",""nk_member_030"",""nk_member_054"",""nk_member_079"",""nk_member_067"",""nk_member_028"",""nk_member_070"",""nk_member_022"",""nk_member_060"",""nk_member_078""]",2026-04-25 18:00:00,2026-04-27,false,true,14.0,[],0
Nk,Mo 18:00,"[""nk_member_072"",""nk_member_030"",""nk_member_054"",""nk_member_079"",""nk_member_067"",""nk_member_028"",""nk_member_070"",""nk_member_022"",""nk_member_060"",""nk_member_078"",""nk_member_080"",""nk_member_009""]",2026-04-26 18:00:00,2026-04-27,false,true,14.0,"[""nk_member_043""]",1
Nk,Mo 18:00,"[""nk_member_072"",""nk_member_030"",""nk_member_054"",""nk_member_079"",""nk_member_067"",""nk_member_028"",""nk_member_070"",""nk_member_022"",""nk_member_060"",""nk_member_078"",""nk_member_080"",""nk_member_009"",""nk_member_050"",""nk_member_077""]",2026-04-27 06:00:00,2026-04-27,false,true,14.0,"[""nk_member_043"",""nk_member_076""]",2
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_058"",""nk_member_013"",""nk_member_025"",""nk_member_065"",""nk_member_047""]",2026-04-27 18:00:00,2026-05-04,false,false,14.0,"[""nk_member_041""]",1
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_058"",""nk_member_013"",""nk_member_025"",""nk_member_065"",""nk_member_050"",""nk_member_010"",""nk_member_047""]",2026-04-30 18:00:00,2026-05-04,false,false,14.0,"[""nk_member_041""]",1
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_058"",""nk_member_013"",""nk_member_025"",""nk_member_065"",""nk_member_050"",""nk_member_010"",""nk_member_063"",""nk_member_015"",""nk_member_074""]",2026-05-01 18:00:00,2026-05-04,false,false,14.0,[],0
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_058"",""nk_member_013"",""nk_member_025"",""nk_member_065"",""nk_member_050"",""nk_member_010"",""nk_member_063"",""nk_member_015"",""nk_member_074"",""nk_member_067"",""nk_member_036""]",2026-05-03 18:00:00,2026-05-04,false,false,14.0,"[""nk_member_066""]",1
Nk,Mo 18:00,"[""nk_member_040"",""nk_member_058"",""nk_member_013"",""nk_member_025"",""nk_member_065"",""nk_member_050"",""nk_member_010"",""nk_member_063"",""nk_member_015"",""nk_member_074"",""nk_member_067"",""nk_member_036"",""nk_member_071"",""nk_member_034""]",2026-05-04 12:00:00,2026-05-04,false,false,14.0,"[""nk_member_066""]",1
Nk,Mo 18:00,"[""nk_member_006"",""nk_member_037"",""nk_member_023"",""nk_member_048"",""nk_member_047"",""nk_member_032""]",2026-05-04 18:00:00,2026-05-11,false,false,14.0,"[""nk_member_059""]",1
